[2026-02-20 23:59:12], [INFO], [ENGINE], Running 5 flags on 1 companies for 1 quarter(s)
[2026-02-21 12:14:31], [INFO], [INDIACEM], F5 [FY2025 Q3]: INDIACEM: Net Profit collapsed by 100.0% from FY2024 Q3 to FY2025 Q3.
[2026-02-21 12:14:31], [INFO], [INDIACEM], F4 [FY2025 Q2]: INDIACEM: Low Interest Coverage Ratio of -3.85x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [INDIACEM], F4 [FY2025 Q1]: INDIACEM: Low Interest Coverage Ratio of 2.13x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [INDIAMART], Analyzing INDIAMART
[2026-02-21 12:14:31], [DEBUG], [INDIAMART], No flags detected for INDIAMART
[2026-02-21 12:14:31], [INFO], [INDIANB], Analyzing INDIANB
[2026-02-21 12:14:31], [INFO], [INDIANB], F4 [FY2025 Q3]: INDIANB: Low Interest Coverage Ratio of 1.40x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [INDIANB], F4 [FY2025 Q2]: INDIANB: Low Interest Coverage Ratio of 1.40x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [INDIANB], F4 [FY2025 Q1]: INDIANB: Low Interest Coverage Ratio of 1.37x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [IEX], Analyzing IEX
[2026-02-21 12:14:31], [INFO], [IEX], F1 [FY2026 Annual]: IEX: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:31], [INFO], [IEX], F1 [FY2025 Annual]: IEX: OCF below Net Profit in 2/3 recent years.
[2026-02-21 12:14:31], [DEBUG], [IEX], No flags detected for IEX
[2026-02-21 12:14:31], [INFO], [INDHOTEL], Analyzing INDHOTEL
[2026-02-21 12:14:31], [DEBUG], [INDHOTEL], No flags detected for INDHOTEL
[2026-02-21 12:14:31], [INFO], [IOC], Analyzing IOC
[2026-02-21 12:14:31], [INFO], [IOC], F4 [FY2025 Q3]: IOC: Low Interest Coverage Ratio of 2.03x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [IOC], F5 [FY2025 Q3]: IOC: Net Profit collapsed by 76.6% from FY2024 Q3 to FY2025 Q3.
[2026-02-21 12:14:31], [INFO], [IOC], F4 [FY2025 Q2]: IOC: Low Interest Coverage Ratio of 0.50x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [IOC], F5 [FY2025 Q2]: IOC: Net Profit collapsed by 101.3% from FY2024 Q2 to FY2025 Q2.
[2026-02-21 12:14:31], [INFO], [IOC], F5 [FY2025 Q1]: IOC: Net Profit collapsed by 75.6% from FY2024 Q1 to FY2025 Q1.
[2026-02-21 12:14:31], [INFO], [IOB], Analyzing IOB
[2026-02-21 12:14:31], [INFO], [IOB], F4 [FY2025 Q3]: IOB: Low Interest Coverage Ratio of 1.29x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [IOB], F4 [FY2025 Q2]: IOB: Low Interest Coverage Ratio of 1.23x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [IOB], F4 [FY2025 Q1]: IOB: Low Interest Coverage Ratio of 1.18x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [IRCTC], Analyzing IRCTC
[2026-02-21 12:14:31], [INFO], [IRCTC], F5 [FY2025 Q3]: IRCTC: Net Profit collapsed by 100.0% from FY2024 Q3 to FY2025 Q3.
[2026-02-21 12:14:31], [INFO], [IRCTC], F5 [FY2025 Q2]: IRCTC: Net Profit collapsed by 100.0% from FY2024 Q2 to FY2025 Q2.
[2026-02-21 12:14:31], [INFO], [IRCTC], F5 [FY2025 Q1]: IRCTC: Net Profit collapsed by 100.0% from FY2024 Q1 to FY2025 Q1.
[2026-02-21 12:14:31], [INFO], [IRFC], Analyzing IRFC
[2026-02-21 12:14:31], [INFO], [IRFC], F4 [FY2025 Q3]: IRFC: Low Interest Coverage Ratio of 1.31x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [IRFC], F4 [FY2025 Q2]: IRFC: Low Interest Coverage Ratio of 1.31x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [IRFC], F4 [FY2025 Q1]: IRFC: Low Interest Coverage Ratio of 1.31x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [IREDA], Analyzing IREDA
[2026-02-21 12:14:31], [INFO], [IREDA], F4 [FY2025 Q3]: IREDA: Low Interest Coverage Ratio of 1.49x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [IREDA], F4 [FY2025 Q2]: IREDA: Low Interest Coverage Ratio of 1.47x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [IREDA], F4 [FY2025 Q1]: IREDA: Low Interest Coverage Ratio of 1.49x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [IGL], Analyzing IGL
[2026-02-21 12:14:31], [DEBUG], [IGL], No flags detected for IGL
[2026-02-21 12:14:31], [INFO], [INDUSTOWER], Analyzing INDUSTOWER
[2026-02-21 12:14:31], [INFO], [INDUSTOWER], F5 [FY2025 Q2]: INDUSTOWER: Net Profit collapsed by 100.0% from FY2024 Q2 to FY2025 Q2.
[2026-02-21 12:14:31], [DEBUG], [INDUSTOWER], No flags detected for INDUSTOWER
[2026-02-21 12:14:31], [INFO], [NAUKRI], Analyzing NAUKRI
[2026-02-21 12:14:31], [DEBUG], [NAUKRI], No flags detected for NAUKRI
[2026-02-21 12:14:31], [INFO], [INOXWIND], Analyzing INOXWIND
[2026-02-21 12:14:31], [INFO], [INOXWIND], F4 [FY2025 Q2]: INOXWIND: Low Interest Coverage Ratio of 2.38x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [INOXWIND], F4 [FY2025 Q1]: INOXWIND: Low Interest Coverage Ratio of 1.83x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [INTELLECT], Analyzing INTELLECT
[2026-02-21 12:14:31], [DEBUG], [INTELLECT], No flags detected for INTELLECT
[2026-02-21 12:14:31], [INFO], [INDIGO], Analyzing INDIGO
[2026-02-21 12:14:31], [INFO], [INDIGO], F4 [FY2025 Q3]: INDIGO: Low Interest Coverage Ratio of 2.19x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [INDIGO], F4 [FY2025 Q2]: INDIGO: Low Interest Coverage Ratio of 1.79x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:31], [DEBUG], [INDIGO], No flags detected for INDIGO
[2026-02-21 12:14:31], [INFO], [IGIL], Analyzing IGIL
[2026-02-21 12:14:31], [DEBUG], [IGIL], No flags detected for IGIL
[2026-02-21 12:14:31], [INFO], [IKS], Analyzing IKS
[2026-02-21 12:14:31], [DEBUG], [IKS], No flags detected for IKS
[2026-02-21 12:14:31], [INFO], [IPCALAB], Analyzing IPCALAB
[2026-02-21 12:14:31], [DEBUG], [IPCALAB], No flags detected for IPCALAB
[2026-02-21 12:14:31], [INFO], [JBCHEPHARM], Analyzing JBCHEPHARM
[2026-02-21 12:14:31], [DEBUG], [JBCHEPHARM], No flags detected for JBCHEPHARM
[2026-02-21 12:14:31], [INFO], [JKCEMENT], Analyzing JKCEMENT
[2026-02-21 12:14:31], [DEBUG], [JKCEMENT], No flags detected for JKCEMENT
[2026-02-21 12:14:31], [INFO], [JBMA], Analyzing JBMA
[2026-02-21 12:14:31], [INFO], [JBMA], F4 [FY2025 Q3]: JBMA: Low Interest Coverage Ratio of 2.15x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [JBMA], F4 [FY2025 Q2]: JBMA: Low Interest Coverage Ratio of 2.13x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [JBMA], F4 [FY2025 Q1]: JBMA: Low Interest Coverage Ratio of 2.05x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [JKTYRE], Analyzing JKTYRE
[2026-02-21 12:14:31], [DEBUG], [JKTYRE], No flags detected for JKTYRE
[2026-02-21 12:14:31], [INFO], [JMFINANCIL], Analyzing JMFINANCIL
[2026-02-21 12:14:31], [INFO], [JMFINANCIL], F4 [FY2025 Q3]: JMFINANCIL: Low Interest Coverage Ratio of 1.66x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [JMFINANCIL], F4 [FY2025 Q2]: JMFINANCIL: Low Interest Coverage Ratio of 1.56x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [JMFINANCIL], F4 [FY2025 Q1]: JMFINANCIL: Low Interest Coverage Ratio of 1.66x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [JSWENERGY], Analyzing JSWENERGY
[2026-02-21 12:14:31], [INFO], [JSWENERGY], F4 [FY2025 Q3]: JSWENERGY: Low Interest Coverage Ratio of 2.15x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [JSWENERGY], F4 [FY2025 Q1]: JSWENERGY: Low Interest Coverage Ratio of 2.36x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [JSWINFRA], Analyzing JSWINFRA
[2026-02-21 12:14:31], [DEBUG], [JSWINFRA], No flags detected for JSWINFRA
[2026-02-21 12:14:31], [INFO], [JPPOWER], Analyzing JPPOWER
[2026-02-21 12:14:31], [DEBUG], [JPPOWER], No flags detected for JPPOWER
[2026-02-21 12:14:31], [INFO], [J&KBANK], Analyzing J&KBANK
[2026-02-21 12:14:31], [INFO], [J&KBANK], F4 [FY2025 Q3]: J&KBANK: Low Interest Coverage Ratio of 1.42x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [J&KBANK], F4 [FY2025 Q2]: J&KBANK: Low Interest Coverage Ratio of 1.41x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [J&KBANK], F4 [FY2025 Q1]: J&KBANK: Low Interest Coverage Ratio of 1.38x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [JINDALSAW], Analyzing JINDALSAW
[2026-02-21 12:14:31], [DEBUG], [JINDALSAW], No flags detected for JINDALSAW
[2026-02-21 12:14:31], [INFO], [JSL], Analyzing JSL
[2026-02-21 12:14:31], [DEBUG], [JSL], No flags detected for JSL
[2026-02-21 12:14:31], [INFO], [JINDALSTEL], Analyzing JINDALSTEL
[2026-02-21 12:14:31], [DEBUG], [JINDALSTEL], No flags detected for JINDALSTEL
[2026-02-21 12:14:31], [INFO], [JIOFIN], Analyzing JIOFIN
[2026-02-21 12:14:31], [INFO], [JIOFIN], F5 [FY2025 Q2]: JIOFIN: Net Profit collapsed by 62.3% from FY2024 Q2 to FY2025 Q2.
[2026-02-21 12:14:31], [DEBUG], [JIOFIN], No flags detected for JIOFIN
[2026-02-21 12:14:31], [INFO], [JUBLFOOD], Analyzing JUBLFOOD
[2026-02-21 12:14:31], [INFO], [JUBLFOOD], F4 [FY2025 Q3]: JUBLFOOD: Low Interest Coverage Ratio of 1.60x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [JUBLFOOD], F4 [FY2025 Q2]: JUBLFOOD: Low Interest Coverage Ratio of 1.63x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [JUBLFOOD], F4 [FY2025 Q1]: JUBLFOOD: Low Interest Coverage Ratio of 1.61x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:31], [INFO], [JUBLINGREA], Analyzing JUBLINGREA
[2026-02-21 12:14:31], [DEBUG], [JUBLINGREA], No flags detected for JUBLINGREA
[2026-02-21 12:14:31], [INFO], [JUBLPHARMA], Analyzing JUBLPHARMA
[2026-02-21 12:14:31], [DEBUG], [JUBLPHARMA], No flags detected for JUBLPHARMA
[2026-02-21 12:14:31], [INFO], [JWL], Analyzing JWL
[2026-02-21 12:14:32], [DEBUG], [JWL], No flags detected for JWL
[2026-02-21 12:14:32], [INFO], [JYOTHYLAB], Analyzing JYOTHYLAB
[2026-02-21 12:14:32], [DEBUG], [JYOTHYLAB], No flags detected for JYOTHYLAB
[2026-02-21 12:14:32], [INFO], [JYOTICNC], Analyzing JYOTICNC
[2026-02-21 12:14:32], [DEBUG], [JYOTICNC], No flags detected for JYOTICNC
[2026-02-21 12:14:32], [INFO], [KPRMILL], Analyzing KPRMILL
[2026-02-21 12:14:32], [DEBUG], [KPRMILL], No flags detected for KPRMILL
[2026-02-21 12:14:32], [INFO], [KEI], Analyzing KEI
[2026-02-21 12:14:32], [DEBUG], [KEI], No flags detected for KEI
[2026-02-21 12:14:32], [INFO], [KPITTECH], Analyzing KPITTECH
[2026-02-21 12:14:32], [DEBUG], [KPITTECH], No flags detected for KPITTECH
[2026-02-21 12:14:32], [INFO], [KSB], Analyzing KSB
[2026-02-21 12:14:32], [DEBUG], [KSB], No flags detected for KSB
[2026-02-21 12:14:32], [INFO], [KAJARIACER], Analyzing KAJARIACER
[2026-02-21 12:14:32], [DEBUG], [KAJARIACER], No flags detected for KAJARIACER
[2026-02-21 12:14:32], [INFO], [KPIL], Analyzing KPIL
[2026-02-21 12:14:32], [INFO], [KPIL], F4 [FY2025 Q3]: KPIL: Low Interest Coverage Ratio of 2.15x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [KPIL], F4 [FY2025 Q2]: KPIL: Low Interest Coverage Ratio of 2.10x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [KPIL], F4 [FY2025 Q1]: KPIL: Low Interest Coverage Ratio of 1.95x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [KALYANKJIL], Analyzing KALYANKJIL
[2026-02-21 12:14:32], [DEBUG], [KALYANKJIL], No flags detected for KALYANKJIL
[2026-02-21 12:14:32], [INFO], [KARURVYSYA], Analyzing KARURVYSYA
[2026-02-21 12:14:32], [INFO], [KARURVYSYA], F4 [FY2025 Q3]: KARURVYSYA: Low Interest Coverage Ratio of 1.48x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [KARURVYSYA], F4 [FY2025 Q2]: KARURVYSYA: Low Interest Coverage Ratio of 1.48x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [KARURVYSYA], F4 [FY2025 Q1]: KARURVYSYA: Low Interest Coverage Ratio of 1.49x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [KAYNES], Analyzing KAYNES
[2026-02-21 12:14:32], [DEBUG], [KAYNES], No flags detected for KAYNES
[2026-02-21 12:14:32], [INFO], [KEC], Analyzing KEC
[2026-02-21 12:14:32], [INFO], [KEC], F4 [FY2025 Q3]: KEC: Low Interest Coverage Ratio of 1.78x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [KEC], F4 [FY2025 Q2]: KEC: Low Interest Coverage Ratio of 1.70x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [KEC], F4 [FY2025 Q1]: KEC: Low Interest Coverage Ratio of 1.72x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [KIRLOSBROS], Analyzing KIRLOSBROS
[2026-02-21 12:14:32], [DEBUG], [KIRLOSBROS], No flags detected for KIRLOSBROS
[2026-02-21 12:14:32], [INFO], [KIRLOSENG], Analyzing KIRLOSENG
[2026-02-21 12:14:32], [INFO], [KIRLOSENG], F4 [FY2025 Q3]: KIRLOSENG: Low Interest Coverage Ratio of 2.34x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [DEBUG], [KIRLOSENG], No flags detected for KIRLOSENG
[2026-02-21 12:14:32], [INFO], [KIMS], Analyzing KIMS
[2026-02-21 12:14:32], [DEBUG], [KIMS], No flags detected for KIMS
[2026-02-21 12:14:32], [INFO], [LTF], Analyzing LTF
[2026-02-21 12:14:32], [INFO], [LTF], F4 [FY2025 Q3]: LTF: Low Interest Coverage Ratio of 1.60x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [LTF], F4 [FY2025 Q2]: LTF: Low Interest Coverage Ratio of 1.66x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [LTF], F4 [FY2025 Q1]: LTF: Low Interest Coverage Ratio of 1.68x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [LTTS], Analyzing LTTS
[2026-02-21 12:14:32], [DEBUG], [LTTS], No flags detected for LTTS
[2026-02-21 12:14:32], [INFO], [LICHSGFIN], Analyzing LICHSGFIN
[2026-02-21 12:14:32], [INFO], [LICHSGFIN], F4 [FY2025 Q3]: LICHSGFIN: Low Interest Coverage Ratio of 1.35x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [LICHSGFIN], F4 [FY2025 Q2]: LICHSGFIN: Low Interest Coverage Ratio of 1.34x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [LICHSGFIN], F4 [FY2025 Q1]: LICHSGFIN: Low Interest Coverage Ratio of 1.34x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [LTFOODS], Analyzing LTFOODS
[2026-02-21 12:14:32], [DEBUG], [LTFOODS], No flags detected for LTFOODS
[2026-02-21 12:14:32], [INFO], [LATENTVIEW], Analyzing LATENTVIEW
[2026-02-21 12:14:32], [DEBUG], [LATENTVIEW], No flags detected for LATENTVIEW
[2026-02-21 12:14:32], [INFO], [LAURUSLABS], Analyzing LAURUSLABS
[2026-02-21 12:14:32], [INFO], [LAURUSLABS], F4 [FY2025 Q3]: LAURUSLABS: Low Interest Coverage Ratio of 2.08x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [LAURUSLABS], F4 [FY2025 Q2]: LAURUSLABS: Low Interest Coverage Ratio of 1.41x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [LAURUSLABS], F4 [FY2025 Q1]: LAURUSLABS: Low Interest Coverage Ratio of 1.38x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [LEMONTREE], Analyzing LEMONTREE
[2026-02-21 12:14:32], [INFO], [LEMONTREE], F4 [FY2025 Q3]: LEMONTREE: Low Interest Coverage Ratio of 2.13x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [LEMONTREE], F4 [FY2025 Q2]: LEMONTREE: Low Interest Coverage Ratio of 1.72x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [LEMONTREE], F4 [FY2025 Q1]: LEMONTREE: Low Interest Coverage Ratio of 1.56x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [LINDEINDIA], Analyzing LINDEINDIA
[2026-02-21 12:14:32], [DEBUG], [LINDEINDIA], No flags detected for LINDEINDIA
[2026-02-21 12:14:32], [INFO], [LLOYDSME], Analyzing LLOYDSME
[2026-02-21 12:14:32], [DEBUG], [LLOYDSME], No flags detected for LLOYDSME
[2026-02-21 12:14:32], [INFO], [LODHA], Analyzing LODHA
[2026-02-21 12:14:32], [DEBUG], [LODHA], No flags detected for LODHA
[2026-02-21 12:14:32], [INFO], [LUPIN], Analyzing LUPIN
[2026-02-21 12:14:32], [DEBUG], [LUPIN], No flags detected for LUPIN
[2026-02-21 12:14:32], [INFO], [MMTC], Analyzing MMTC
[2026-02-21 12:14:32], [DEBUG], [MMTC], No flags detected for MMTC
[2026-02-21 12:14:32], [INFO], [MRF], Analyzing MRF
[2026-02-21 12:14:32], [DEBUG], [MRF], No flags detected for MRF
[2026-02-21 12:14:32], [INFO], [MGL], Analyzing MGL
[2026-02-21 12:14:32], [DEBUG], [MGL], No flags detected for MGL
[2026-02-21 12:14:32], [INFO], [MAHSCOOTER], Analyzing MAHSCOOTER
[2026-02-21 12:14:32], [DEBUG], [MAHSCOOTER], No flags detected for MAHSCOOTER
[2026-02-21 12:14:32], [INFO], [MAHSEAMLES], Analyzing MAHSEAMLES
[2026-02-21 12:14:32], [DEBUG], [MAHSEAMLES], No flags detected for MAHSEAMLES
[2026-02-21 12:14:32], [INFO], [M&MFIN], Analyzing M&MFIN
[2026-02-21 12:14:32], [INFO], [M&MFIN], F4 [FY2025 Q3]: M&MFIN: Low Interest Coverage Ratio of 1.38x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [M&MFIN], F4 [FY2025 Q2]: M&MFIN: Low Interest Coverage Ratio of 1.29x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [M&MFIN], F4 [FY2025 Q1]: M&MFIN: Low Interest Coverage Ratio of 1.33x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [MANAPPURAM], Analyzing MANAPPURAM
[2026-02-21 12:14:32], [INFO], [MANAPPURAM], F4 [FY2025 Q3]: MANAPPURAM: Low Interest Coverage Ratio of 1.71x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [MANAPPURAM], F4 [FY2025 Q2]: MANAPPURAM: Low Interest Coverage Ratio of 1.87x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [MANAPPURAM], F4 [FY2025 Q1]: MANAPPURAM: Low Interest Coverage Ratio of 2.09x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [MRPL], Analyzing MRPL
[2026-02-21 12:14:32], [INFO], [MRPL], F4 [FY2025 Q3]: MRPL: Low Interest Coverage Ratio of 0.35x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [MRPL], F5 [FY2025 Q3]: MRPL: Net Profit collapsed by 112.8% from FY2024 Q3 to FY2025 Q3.
[2026-02-21 12:14:32], [INFO], [MRPL], F4 [FY2025 Q2]: MRPL: Low Interest Coverage Ratio of -0.93x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [MRPL], F5 [FY2025 Q2]: MRPL: Net Profit collapsed by 130.2% from FY2024 Q2 to FY2025 Q2.
[2026-02-21 12:14:32], [INFO], [MRPL], F4 [FY2025 Q1]: MRPL: Low Interest Coverage Ratio of 1.47x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [MRPL], F5 [FY2025 Q1]: MRPL: Net Profit collapsed by 92.8% from FY2024 Q1 to FY2025 Q1.
[2026-02-21 12:14:32], [INFO], [MANKIND], Analyzing MANKIND
[2026-02-21 12:14:32], [DEBUG], [MANKIND], No flags detected for MANKIND
[2026-02-21 12:14:32], [INFO], [MARICO], Analyzing MARICO
[2026-02-21 12:14:32], [DEBUG], [MARICO], No flags detected for MARICO
[2026-02-21 12:14:32], [INFO], [MFSL], Analyzing MFSL
[2026-02-21 12:14:32], [DEBUG], [MFSL], No flags detected for MFSL
[2026-02-21 12:14:32], [INFO], [MAXHEALTH], Analyzing MAXHEALTH
[2026-02-21 12:14:32], [DEBUG], [MAXHEALTH], No flags detected for MAXHEALTH
[2026-02-21 12:14:32], [INFO], [MAZDOCK], Analyzing MAZDOCK
[2026-02-21 12:14:32], [DEBUG], [MAZDOCK], No flags detected for MAZDOCK
[2026-02-21 12:14:32], [INFO], [METROPOLIS], Analyzing METROPOLIS
[2026-02-21 12:14:32], [DEBUG], [METROPOLIS], No flags detected for METROPOLIS
[2026-02-21 12:14:32], [INFO], [MINDACORP], Analyzing MINDACORP
[2026-02-21 12:14:32], [DEBUG], [MINDACORP], No flags detected for MINDACORP
[2026-02-21 12:14:32], [INFO], [MSUMI], Analyzing MSUMI
[2026-02-21 12:14:32], [DEBUG], [MSUMI], No flags detected for MSUMI
[2026-02-21 12:14:32], [INFO], [MOTILALOFS], Analyzing MOTILALOFS
[2026-02-21 12:14:32], [DEBUG], [MOTILALOFS], No flags detected for MOTILALOFS
[2026-02-21 12:14:32], [INFO], [MPHASIS], Analyzing MPHASIS
[2026-02-21 12:14:32], [DEBUG], [MPHASIS], No flags detected for MPHASIS
[2026-02-21 12:14:32], [INFO], [MUTHOOTFIN], Analyzing MUTHOOTFIN
[2026-02-21 12:14:32], [INFO], [MUTHOOTFIN], F4 [FY2025 Q3]: MUTHOOTFIN: Low Interest Coverage Ratio of 2.01x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [MUTHOOTFIN], F4 [FY2025 Q2]: MUTHOOTFIN: Low Interest Coverage Ratio of 2.01x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [MUTHOOTFIN], F4 [FY2025 Q1]: MUTHOOTFIN: Low Interest Coverage Ratio of 2.03x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [NATCOPHARM], Analyzing NATCOPHARM
[2026-02-21 12:14:32], [DEBUG], [NATCOPHARM], No flags detected for NATCOPHARM
[2026-02-21 12:14:32], [INFO], [NBCC], Analyzing NBCC
[2026-02-21 12:14:32], [DEBUG], [NBCC], No flags detected for NBCC
[2026-02-21 12:14:32], [INFO], [NCC], Analyzing NCC
[2026-02-21 12:14:32], [DEBUG], [NCC], No flags detected for NCC
[2026-02-21 12:14:32], [INFO], [NHPC], Analyzing NHPC
[2026-02-21 12:14:32], [DEBUG], [NHPC], No flags detected for NHPC
[2026-02-21 12:14:32], [INFO], [NLCINDIA], Analyzing NLCINDIA
[2026-02-21 12:14:32], [DEBUG], [NLCINDIA], No flags detected for NLCINDIA
[2026-02-21 12:14:32], [INFO], [NMDC], Analyzing NMDC
[2026-02-21 12:14:32], [DEBUG], [NMDC], No flags detected for NMDC
[2026-02-21 12:14:32], [INFO], [NSLNISP], Analyzing NSLNISP
[2026-02-21 12:14:32], [INFO], [NSLNISP], F4 [FY2025 Q3]: NSLNISP: Low Interest Coverage Ratio of -4.54x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [NSLNISP], F4 [FY2025 Q2]: NSLNISP: Low Interest Coverage Ratio of -4.10x in FY2025 Q2 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [NSLNISP], F4 [FY2025 Q1]: NSLNISP: Low Interest Coverage Ratio of -4.04x in FY2025 Q1 (Threshold: 2.5x).
[2026-02-21 12:14:32], [INFO], [NTPCGREEN], Analyzing NTPCGREEN
[2026-02-21 12:14:32], [INFO], [NTPCGREEN], F4 [FY2025 Q3]: NTPCGREEN: Low Interest Coverage Ratio of 1.59x in FY2025 Q3 (Threshold: 2.5x).
[2026-02-21 12:14:32], [DEBUG], [NTPCGREEN], No flags detected for NTPCGREEN
[2026-02-21 12:14:32], [INFO], [NH], Analyzing NH
[2026-02-21 12:14:32], [INFO], [NH], F5 [FY2025 Q2]: NH: Net Profit collapsed by 53.3% from FY2024 Q2 to FY2025 Q2.
[2026-02-21 12:14:32], [INFO], [NH], F5 [FY2025 Q1]: NH: Net Profit collapsed by 53.0% from FY2024 Q1 to FY2025 Q1.
[2026-02-21 12:14:32], [INFO], [NATIONALUM], Analyzing NATIONALUM
[2026-02-21 12:14:32], [DEBUG], [NATIONALUM], No flags detected for NATIONALUM
[2026-02-21 12:14:32], [INFO], [NAVA], Analyzing NAVA
